Latitude,Longitude
-37.814938406023956,144.9570769691416
-37.81589226069958,144.95555048256853
-37.81654823907481,144.95642099527447
-37.818093720396874,144.95683510574665
-37.818787931015336,144.95600777774808
-37.81729707429473,144.95705168686223
-37.815514572261776,144.9573659900638
-37.815819978735,144.9562261975888
-37.81648630287812,144.95759236453915
-37.81629815164424,144.95938250395082
-37.81491005659093,144.95945525093
-37.81439023612899,144.96057000950807
-37.81439023612899,144.96057000950807
-37.81439023612899,144.96057000950807
-37.81439023612899,144.96057000950807
-37.81561438704223,144.96111503660978
-37.81561438704223,144.96111503660978
-37.81602565426475,144.95946553387512
-37.81775740128489,144.95850561082702
-37.81775740128489,144.95850561082702
-37.81809894938661,144.95674849816865
-37.81809894938661,144.95674849816865
-37.8176707476314,144.95846592160416
-37.8166857476314,144.96017199164962
-37.8166857476314,144.96017199164962
-37.81528097056149,144.96082704995533
-37.81477925543213,144.96213406255242
-37.81477925543213,144.96213406255242
-37.81477925543213,144.96213406255242
-37.81477925543213,144.96213406255242
-37.81536947789139,144.9603175446063
-37.81657645308724,144.95964850733037
-37.81657645308724,144.95964850733037
-37.815336117303346,144.96025345951293
-37.8149530651166,144.96168302973584
-37.81444603582879,144.9626366131361
-37.81444603582879,144.9626366131361
-37.81444603582879,144.9626366131361
-37.81492504118207,144.96071542759807
-37.81590076470088,144.95937245938742
-37.81635403867891,144.9582505669234
-37.817198229183184,144.9595505063037
-37.817198229183184,144.9595505063037
-37.817198229183184,144.9595505063037
-37.817198229183184,144.9595505063037
-37.817198229183184,144.9595505063037
-37.817198229183184,144.9595505063037
-37.81793456705587,144.95878800611536
-37.81663555590311,144.960133171542
-37.81663555590311,144.960133171542
-37.81663555590311,144.960133171542
-37.81663555590311,144.960133171542
-37.81663555590311,144.960133171542
-37.81663555590311,144.960133171542
-37.81663555590311,144.960133171542
-37.81663555590311,144.960133171542
-37.81663555590311,144.960133171542
-37.81663555590311,144.960133171542
-37.81532879346568,144.9608279894549
-37.81532879346568,144.9608279894549
-37.81532879346568,144.9608279894549
-37.81532879346568,144.9608279894549
-37.81504090640992,144.9619826413692
-37.81409693871979,144.96252764136918
-37.81409693871979,144.96252764136918
-37.81409693871979,144.96252764136918
-37.81513558047769,144.96086546710072
-37.81513558047769,144.96086546710072
-37.81513558047769,144.96086546710072
-37.81513558047769,144.96086546710072
-37.81472345733571,144.9619390845912
-37.81472345733571,144.9619390845912
-37.81472345733571,144.9619390845912
-37.81602523321709,144.96095812610346
-37.81641171597905,144.95989627344198
-37.81517479639218,144.9607623738609
-37.81517479639218,144.9607623738609
-37.815104666210814,144.96210053743746
-37.815104666210814,144.96210053743746
-37.815104666210814,144.96210053743746
-37.813959303099104,144.96351494308732
-37.813959303099104,144.96351494308732
-37.8142129553619,144.96232160301443
-37.815037093117866,144.96063187020738
-37.81470416555744,144.96207393790326
-37.81470416555744,144.96207393790326
-37.81562491124531,144.96127354588788
-37.81562491124531,144.96127354588788
-37.81562491124531,144.96127354588788
-37.81562491124531,144.96127354588788
-37.81562491124531,144.96127354588788
-37.81603449727622,144.95934659511443
-37.815458528585644,144.96020050381415
-37.81474101034768,144.9614949409807
-37.81474101034768,144.9614949409807
-37.81474101034768,144.9614949409807
-37.81474101034768,144.9614949409807
-37.81474101034768,144.9614949409807
-37.81474101034768,144.9614949409807
-37.81588341491102,144.96056984000586
