Latitude,Longitude
-37.81453081104659,144.9556499660712
-37.81576607702969,144.95648316349738
-37.81541815470107,144.95762116615697
-37.81683522891035,144.9580816014786
-37.817246751192066,144.9596174235424
-37.81610673821627,144.95988061627597
-37.81610673821627,144.95988061627597
-37.81610673821627,144.95988061627597
-37.81666593111974,144.95905157870342
-37.81584959085544,144.9600244551462
-37.81584959085544,144.9600244551462
-37.814983592937175,144.96102067179208
-37.814983592937175,144.96102067179208
-37.814406620538406,144.96252373627874
-37.815296441917894,144.96077736349133
-37.81653646950566,144.96042179130234
-37.81653646950566,144.96042179130234
-37.817257159705015,144.95926844589155
-37.817257159705015,144.95926844589155
-37.81658866059094,144.9600651321124
-37.81658866059094,144.9600651321124
-37.815684559792814,144.96145732525517
-37.815684559792814,144.96145732525517
-37.815684559792814,144.96145732525517
-37.815684559792814,144.96145732525517
-37.8162923929662,144.96065070339003
-37.8162923929662,144.96065070339003
-37.815437485445315,144.96166954249938
-37.81437742532512,144.96233194157966
-37.81476434113859,144.96065602506823
-37.814397987867466,144.96254074926046
-37.814397987867466,144.96254074926046
-37.813547987867466,144.9640129924469
-37.813547987867466,144.9640129924469
-37.813547987867466,144.9640129924469
-37.81312536960573,144.96491930023393
-37.81312536960573,144.96491930023393
-37.81239815517536,144.96623122979463
-37.81290776518891,144.96483108778966
-37.8123152311478,144.96655193159725
-37.8123152311478,144.96655193159725
-37.81283882553767,144.96749652088096
-37.81090860234176,144.96783687130917
-37.81106748560593,144.96934854459013
-37.80993721633078,144.96960948781316
-37.8107398127423,144.96888682675828
-37.81211081467692,144.96935890058225
-37.81276338014919,144.97058619773634
-37.81155094458389,144.97128619773633
-37.81084955074903,144.9727242682104
-37.81084955074903,144.9727242682104
-37.81084955074903,144.9727242682104
-37.81113070085197,144.97174378128057
-37.81277498590139,144.97083233919452
-37.81376529393385,144.9700860885658
-37.812147839626306,144.970459507316
-37.81269804980734,144.96886158092323
-37.81346217063532,144.96780985883055
-37.81408021632521,144.96678125806972
-37.81381201024406,144.96804306847466
-37.813012979581316,144.9688420991374
-37.81382440664386,144.96710198818627
-37.81382440664386,144.96710198818627
-37.81262381862081,144.96848310671808
-37.8129482864649,144.96748449737598
-37.81246867746578,144.9691570927269
-37.81262032845816,144.97089047150158
-37.81172807694218,144.97172250950086
-37.81172807694218,144.97172250950086
-37.810697111506315,144.97216012836478
-37.8116299247922,144.9709222433242
-37.8126412356297,144.97180136242304
-37.81257632256583,144.9736602293613
-37.81403693747676,144.97285059729546
-37.81403693747676,144.97285059729546
-37.81403693747676,144.97285059729546
-37.81427811503811,144.9717159460786
-37.81427811503811,144.9717159460786
-37.81427811503811,144.9717159460786
-37.813950106584684,144.97285984749678
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
-37.814755106584684,144.97425414839688
