Latitude,Longitude
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
-37.81534600115034,144.94850397221202
