Latitude,Longitude
-37.815210733270355,144.9524919337777
-37.81568736264325,144.95373359574495
-37.817283465123666,144.95362198538695
-37.817283465123666,144.95362198538695
-37.817283465123666,144.95362198538695
-37.817283465123666,144.95362198538695
-37.81857790229023,144.9543395036249
-37.81857790229023,144.9543395036249
-37.8187631436922,144.9558481737754
-37.81948558839748,144.95659628716774
-37.81948558839748,144.95659628716774
-37.819853111441525,144.9552246724944
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819551677028706,144.95653032838123
-37.819849240960295,144.95533686463793
-37.819849240960295,144.95533686463793
-37.81956648106078,144.95666714537492
-37.81849702259218,144.9573885042204
-37.81849702259218,144.9573885042204
-37.81849702259218,144.9573885042204
-37.81849702259218,144.9573885042204
-37.81849702259218,144.9573885042204
-37.81849702259218,144.9573885042204
-37.81849702259218,144.9573885042204
-37.81849702259218,144.9573885042204
-37.81849702259218,144.9573885042204
-37.81849702259218,144.9573885042204
-37.819276345386406,144.95592281121625
-37.81906263931158,144.95702223366172
-37.81906263931158,144.95702223366172
-37.81906263931158,144.95702223366172
-37.81906263931158,144.95702223366172
-37.81812586017136,144.9584647470386
-37.81812586017136,144.9584647470386
-37.81846765049257,144.95727278253563
-37.819521849365834,144.95647838670507
-37.819521849365834,144.95647838670507
-37.818605140435125,144.95749649511598
-37.819525140435125,144.955903008373
-37.819525140435125,144.955903008373
-37.820600230376506,144.9549004707837
-37.820600230376506,144.9549004707837
-37.820600230376506,144.9549004707837
-37.81950478682285,144.95581965706558
-37.81950478682285,144.95581965706558
-37.81950478682285,144.95581965706558
-37.81897798593702,144.95719202029252
-37.81897798593702,144.95719202029252
-37.81897798593702,144.95719202029252
-37.81897798593702,144.95719202029252
-37.81720902081671,144.95776679190206
-37.816381415319576,144.95899376750944
-37.817334998719865,144.95950079679724
-37.816126871676,144.9596705879804
-37.817104042398796,144.95908344457501
-37.81806076433325,144.9581595489423
-37.818776924210795,144.95720917268534
-37.818776924210795,144.95720917268534
-37.81926868039649,144.9553739136154
-37.818126631617126,144.95623450909852
-37.81867979345171,144.95499208727614
-37.816872786070746,144.95557921956546
-37.81665567603325,144.9571240377527
-37.816142707822586,144.95870279156975
-37.81792973793047,144.95808746775782
-37.81792973793047,144.95808746775782
-37.81792973793047,144.95808746775782
-37.81792973793047,144.95808746775782
-37.81792973793047,144.95808746775782
-37.81792973793047,144.95808746775782
-37.81792973793047,144.95808746775782
-37.81930367694912,144.95676067027026
-37.81930367694912,144.95676067027026
-37.81930367694912,144.95676067027026
-37.81930367694912,144.95676067027026
-37.81930367694912,144.95676067027026
-37.81930367694912,144.95676067027026
-37.81930367694912,144.95676067027026
-37.81930367694912,144.95676067027026
-37.81930367694912,144.95676067027026
-37.81930367694912,144.95676067027026
-37.82042012040136,144.9559495266221
-37.82042012040136,144.9559495266221
-37.81916809147242,144.95621565358636
-37.81804428173066,144.95633377074984
-37.81926260976306,144.95639762061646
-37.81756925136551,144.9566356066191
-37.818245073277936,144.95738618289283
