Latitude,Longitude
-37.81518117143454,144.95654228300785
-37.814912130751054,144.95792637733652
-37.81563137541041,144.9597065703373
-37.81460717534728,144.95988716444205
-37.81460717534728,144.95988716444205
-37.81531294784438,144.9583736304377
-37.81391235539626,144.95874891805312
-37.81526335502617,144.95796891805313
-37.8165019843602,144.95754242377078
-37.817433588181366,144.9586141113747
-37.817433588181366,144.9586141113747
-37.817433588181366,144.9586141113747
-37.817433588181366,144.9586141113747
-37.817433588181366,144.9586141113747
-37.817433588181366,144.9586141113747
-37.817433588181366,144.9586141113747
-37.81577972916878,144.95921606682694
-37.817644820817335,144.95885352973573
-37.81840012760769,144.95812413844675
-37.81906363827862,144.9567012352211
-37.81777836279241,144.957328105961
-37.818861651320724,144.95713709296558
-37.818861651320724,144.95713709296558
-37.81946424586837,144.95613420722376
-37.81946424586837,144.95613420722376
-37.81946424586837,144.95613420722376
-37.81946424586837,144.95613420722376
-37.81946424586837,144.95613420722376
-37.81946424586837,144.95613420722376
-37.82031382839629,144.95508506017578
-37.818734812375034,144.95562875899373
-37.81832454469012,144.95659528908985
-37.81948014004862,144.95641226076575
-37.81948014004862,144.95641226076575
-37.81948014004862,144.95641226076575
-37.81948014004862,144.95641226076575
-37.81948014004862,144.95641226076575
-37.81990658350085,144.95509980277325
-37.81990658350085,144.95509980277325
-37.81990658350085,144.95509980277325
-37.81990658350085,144.95509980277325
-37.81990658350085,144.95509980277325
-37.81990658350085,144.95509980277325
-37.81990658350085,144.95509980277325
-37.81990658350085,144.95509980277325
-37.81990658350085,144.95509980277325
-37.81806671799442,144.9552931804303
-37.81850508914121,144.95619197447658
-37.819613601658055,144.95555197447658
-37.8180825297586,144.95613969791384
-37.816375350377776,144.9563493131845
-37.81535226483842,144.95770699355157
-37.81630726420862,144.95732114876034
-37.81739787785024,144.95845051224688
-37.81814787785024,144.9571514741412
-37.817016299564514,144.95772804207587
-37.81849720300499,144.95687304207587
-37.81966919341255,144.95622339718474
-37.82008813215492,144.95528244536337
-37.82008813215492,144.95528244536337
-37.82008813215492,144.95528244536337
-37.82008813215492,144.95528244536337
-37.82008813215492,144.95528244536337
-37.82008813215492,144.95528244536337
-37.82008813215492,144.95528244536337
-37.82008813215492,144.95528244536337
-37.81942921879314,144.95676238900475
-37.81942921879314,144.95676238900475
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.820401740511784,144.95575531328427
-37.8191688947769,144.95655593266574
-37.82003023017388,144.95552943311196
-37.82003023017388,144.95552943311196
-37.82003023017388,144.95552943311196
-37.82003023017388,144.95552943311196
-37.82003023017388,144.95552943311196
-37.818555380669935,144.95589715439328
-37.81891374861948,144.9568307348198
-37.81817901705411,144.95784200606275
-37.818998133199926,144.95707816789948
-37.818998133199926,144.95707816789948
-37.81966717047587,144.95587119270363
-37.81794952767609,144.95596121054837
-37.8166245088083,144.95672621054837
-37.81552335336633,144.9570212642598
-37.81419871245275,144.95761103239226
-37.81376764182578,144.95853546633504
-37.81376764182578,144.95853546633504
