Latitude,Longitude
-37.815228649475785,144.95640081309085
-37.81715600447786,144.9565018214864
-37.8178367382439,144.95778209549604
-37.81891529109946,144.9572560501199
-37.81891529109946,144.9572560501199
-37.818078768217276,144.95836615347886
-37.818078768217276,144.95836615347886
-37.818078768217276,144.95836615347886
-37.819018212295106,144.95697337035696
-37.819018212295106,144.95697337035696
-37.819018212295106,144.95697337035696
-37.820399330826916,144.95577278233392
-37.820399330826916,144.95577278233392
-37.820399330826916,144.95577278233392
-37.820399330826916,144.95577278233392
-37.8191131623414,144.95606971772565
-37.8191131623414,144.95606971772565
-37.8191131623414,144.95606971772565
-37.8191131623414,144.95606971772565
-37.818400010121806,144.95792754277437
-37.819140930116156,144.9572120446528
-37.819140930116156,144.9572120446528
-37.818383911936486,144.95802384726161
-37.818383911936486,144.95802384726161
-37.81679304647454,144.95879976419144
-37.81679304647454,144.95879976419144
-37.815180324665754,144.95962148699596
-37.816249172851194,144.95914560512355
-37.81551050561256,144.9598344234672
-37.8156558001765,144.96121680890178
-37.816086745557094,144.96003279619958
-37.816086745557094,144.96003279619958
-37.81675974302267,144.95895577511746
-37.8154187533347,144.95939148907954
-37.815519900221624,144.96083795695242
-37.815519900221624,144.96083795695242
-37.815519900221624,144.96083795695242
-37.81406422156996,144.96142608930407
-37.81465200682225,144.96223510629844
-37.81465200682225,144.96223510629844
-37.81465200682225,144.96223510629844
-37.81465200682225,144.96223510629844
-37.81465200682225,144.96223510629844
-37.81465200682225,144.96223510629844
-37.81465200682225,144.96223510629844
-37.81465200682225,144.96223510629844
-37.81465200682225,144.96223510629844
-37.81465200682225,144.96223510629844
-37.815563448908314,144.960590821249
-37.815563448908314,144.960590821249
-37.81468282988305,144.9616403021361
-37.81468282988305,144.9616403021361
-37.81468282988305,144.9616403021361
-37.81468282988305,144.9616403021361
-37.81468282988305,144.9616403021361
-37.81468282988305,144.9616403021361
-37.81468282988305,144.9616403021361
-37.81468282988305,144.9616403021361
-37.81468282988305,144.9616403021361
-37.81468282988305,144.9616403021361
-37.815947108117285,144.96033110369947
-37.815947108117285,144.96033110369947
-37.815947108117285,144.96033110369947
-37.815947108117285,144.96033110369947
-37.815947108117285,144.96033110369947
-37.815947108117285,144.96033110369947
-37.815947108117285,144.96033110369947
-37.81432547624326,144.961157366409
-37.81432547624326,144.961157366409
-37.81533147788687,144.96162647267954
-37.81533147788687,144.96162647267954
-37.81533147788687,144.96162647267954
-37.81533147788687,144.96162647267954
-37.81600751693728,144.9603550281458
-37.81600751693728,144.9603550281458
-37.81501057837154,144.96081990823373
-37.8158803197124,144.95995016689287
-37.81724150244428,144.9593441292947
-37.815619211505485,144.9601006159832
-37.814927561362865,144.96190242620634
-37.814927561362865,144.96190242620634
-37.814927561362865,144.96190242620634
-37.815967964118535,144.96096564335744
-37.815967964118535,144.96096564335744
-37.815967964118535,144.96096564335744
-37.815967964118535,144.96096564335744
-37.81472710634974,144.9611844400613
-37.81472710634974,144.9611844400613
-37.815951565378946,144.96038926707016
-37.81672744191197,144.9593213646376
-37.81577244254177,144.9597072094288
-37.815349568361306,144.96080883433208
-37.81476653473608,144.96200423041367
-37.81476653473608,144.96200423041367
-37.81476653473608,144.96200423041367
-37.81476653473608,144.96200423041367
-37.81476653473608,144.96200423041367
-37.81580670893084,144.96119155726623
-37.81580670893084,144.96119155726623
-37.816939526045445,144.9597416174796
